battery,discharge_cycle_number,capacity_ah,Re,Rct
B0006,37,1.7971018450305436,0.0644997102472261,0.0843911606093064
B0006,38,1.7810046294120476,0.0646222207759994,0.0834787426128951
B0006,39,1.7710130422682329,0.0653574463361542,0.0837228477832113
B0006,40,1.7604712448170945,0.0651736293468639,0.0847815533935232
B0006,41,1.7502913788006589,0.0635951595633681,0.0841849219613237
B0006,42,1.7394925037732578,0.0656955104222323,0.0852841542441549
B0006,43,1.7546766553637203,0.0660885800140736,0.0869738162685485
B0006,44,1.7659390941842177,0.0673918549622027,0.0861118887620564
B0006,45,1.7337887419624838,0.0663411253427209,0.087205582998911
B0006,46,1.713325912040734,0.0659099619111797,0.0871283409737494
B0006,47,1.7024077813673466,0.0660562362669296,0.0875628563316522
B0006,48,1.82371946178183,0.066830417933657,0.0881304972895854
B0006,49,1.8081284050314708,0.0671228648017542,0.0895248137871643
B0006,50,1.7757610945034283,0.0680476796349815,0.0881891857440451
B0006,51,1.7447409841836798,0.0667437733378423,0.0885796818139071
B0006,52,1.729207034132373,0.0664129751061175,0.0895032370200492
B0006,53,1.7081086552553244,0.066868684715673,0.089810213906633
B0006,54,1.6975954237461768,0.0682641731226593,0.0904077093440823
B0006,55,1.6820634524029463,0.0677470394389744,0.0901563443871731
B0006,56,1.6714768322295086,0.068609345882388,0.090686873742984
B0006,57,1.6607591387047655,0.0679726933427561,0.0923241095524087
B0006,58,1.651121015038069,0.0683335474188773,0.092016689540834
B0006,59,1.640134925619093,0.0688513609338119,0.0925822548520223
B0006,60,1.629199941616544,0.0693645520932601,0.0911130775161004
B0006,61,1.6088496302961666,0.0698128402490029,0.0915432380660541
B0006,62,1.6035244898969248,0.0697253483451405,0.0916156532837299
B0006,63,1.5989712144027983,0.0695259556668078,0.0941862300129836
B0006,64,1.5876273123575604,0.0682523146604836,0.093439801192804
B0006,65,1.5829719744686166,0.0696033038422311,0.0956134300233157
B0006,66,1.567137636713563,0.0705771452017754,0.0924269028093456
B0006,67,1.5613446139713882,0.0698359549702635,0.0924856514858521
B0006,68,1.551171189279042,0.0699001348633568,0.0934356534819829
B0006,69,1.5406741606295171,0.0701802370421173,0.0958005363424977
B0006,70,1.5253138744624433,0.0703211250156869,0.0953017663720588
B0006,71,1.5301570318067428,0.0708418282518299,0.0937922653680306
B0006,72,1.524656683447409,0.0717789447534914,0.0923393376586207
B0006,73,1.5145492986655429,0.0709072969687332,0.0926979751716576
B0006,74,1.509391504602082,0.0704879656326833,0.0963748469082876
B0006,75,1.5039974333050703,0.071253157527167,0.0969330859249994
B0006,76,1.4935201918040188,0.0729088165680429,0.0968587759009549
B0006,77,1.4876323024497422,0.0718202032701715,0.0940628962937008
B0006,78,1.5302876214401704,0.0717747804961757,0.0953200348808454
B0006,79,1.5040760088360112,0.0703683696883365,0.0927433028364427
B0006,80,1.4887593608730894,0.0714147323806646,0.0961492059978541
B0006,81,1.4782779285546637,0.0708315047902602,0.0906660407568975
B0006,82,1.478459982215684,0.0711836201544164,0.0928235588614077
B0006,83,1.473214844899973,0.0715667181492847,0.0936702392745788
B0006,84,1.4675164935067897,0.072350575651046,0.0944034597636557
B0006,85,1.4516292657521337,0.0703378826342638,0.0950709227361693
B0006,86,1.4519237720967175,0.0712990567757895,0.0930649883383346
B0006,87,1.4471484694777743,0.0715317804940431,0.0939554165759076
B0006,88,1.4468538105659885,0.0721047013169228,0.0942690372890176
B0006,89,1.4416741930284678,0.0721765905201237,0.0973154810605629
B0006,90,1.5935866593100128,0.0727577393214578,0.097423700411414
B0006,91,1.5463902376915637,0.0716119669647763,0.0961826751217128
B0006,92,1.51470559175661,0.0717727489764272,0.0943126932432507
B0006,93,1.4989786083335404,0.0719732503194285,0.0940399475348193
B0006,94,1.4831110745410492,0.0721849603656966,0.0943643236831194
B0006,95,1.4729664825468278,0.0732751410566286,0.098167563773746
B0006,96,1.4627604396099307,0.0727989845338102,0.0935192293551594
B0006,97,1.4518364681062514,0.0723062641496464,0.0937331836899134
B0006,98,1.4468670644030392,0.0735118189600125,0.0978484060677772
B0006,99,1.441380399427779,0.0736309507218721,0.0987207477814379
B0006,100,1.431210744960774,0.0725869885678824,0.0942767204381327
B0006,101,1.4260247179525716,0.072310626531037,0.0943737869483911
B0006,102,1.420487649966195,0.071856607129425,0.0937632344019343
B0006,103,1.4207006230355006,0.0735926288328927,0.0979426342024937
B0006,104,1.452255804330839,0.074289615413661,0.0978280397199374
B0006,105,1.431557632772571,0.0743624728927986,0.100297485432866
B0006,106,1.415015751158943,0.0728089366752745,0.0946682535351397
B0006,107,1.4097311506517451,0.0742398839736073,0.0945585184436065
B0006,108,1.404917318129309,0.0735125105338888,0.0945592832874169
B0006,109,1.395164296571563,0.0740648635028462,0.0990365839748105
B0006,110,1.3945343832614077,0.0743406664800701,0.1006790823074739
B0006,111,1.3893171179312644,0.0749835856113319,0.1003809603504959
B0006,112,1.3838379472327809,0.0728090445805321,0.0941746989624938
B0006,113,1.3736814238195123,0.0736621678183104,0.0940125272990389
B0006,114,1.3786059891863676,0.0730047321568974,0.0948841918356507
B0006,115,1.3737600299108574,0.075132937700244,0.0998851845039756
B0006,116,1.3682580583942712,0.07592804413673,0.100329706643873
B0006,117,1.3633024037317505,0.0755087178512928,0.1011607325689791
B0006,118,1.35809661401726,0.0740168369586819,0.0959851488317173
B0006,119,1.353269090999531,0.0739246206061328,0.095969907601378
B0006,120,1.3841605738237488,0.0735043961241255,0.0961201525757358
B0006,121,1.4051467790651473,0.0752806088000432,0.1025451876366216
B0006,122,1.378719022627353,0.0749955637416601,0.1013873791642721
B0006,123,1.3682657783199066,0.076358571154978,0.1014317733775896
B0006,124,1.3573151296618016,0.0735277342781379,0.0972297114773837
B0006,125,1.3524934638801596,0.0736522136634432,0.096239490466013
B0006,126,1.3474099151661236,0.0760112912097401,0.1020749534936402
B0006,127,1.3370075130842318,0.0763233749345986,0.1024320211016061
B0006,128,1.3312352966718526,0.0749954456773232,0.10259630569279
B0006,129,1.3259303781727645,0.0745769219953742,0.098332863281485
B0006,130,1.321578743867529,0.0734853424457562,0.0972150788155859
B0006,131,1.321225074066109,0.0720079823151196,0.0946722162175674
B0006,132,1.3156485301862682,0.0762810507777764,0.1012304992482019
B0006,133,1.3209025697502388,0.0755914955823986,0.1017004816081313
B0006,134,1.3474328767273906,0.0743692695675501,0.1019511695754428
B0006,135,1.3260128072353616,0.0725182411846504,0.0946559117906342
B0006,136,1.3101186784831065,0.0738301476282366,0.0977088268934775
B0006,137,1.30521620229393,0.0732956202125307,0.0970109750712344
B0006,138,1.3004061951355774,0.0752830478385875,0.1021279987143925
B0006,139,1.300235735841116,0.0750426584630513,0.1023480972991154
B0006,140,1.2895066722480757,0.0749308327002681,0.103165304469953
B0006,141,1.279253057384795,0.0731767144876588,0.0978900633513116
B0006,142,1.2792078171714618,0.0733067175756631,0.098672037003231
B0006,143,1.274036760902923,0.0738149744632619,0.0996671713392194
B0006,144,1.2741273923001468,0.0769588874531759,0.1027814179991246
B0006,145,1.263763942644078,0.0758245422515517,0.1041063706998522
B0006,146,1.2581373688955233,0.0759119158447739,0.1049438515440013
B0006,147,1.253259864055301,0.0741238796957194,0.0984676098870169
B0006,148,1.2532313315493426,0.0744494476629702,0.0976349035137695
B0006,149,1.2480874960313575,0.0752876188558989,0.1013128184675522
B0006,150,1.2534354284944844,0.0732641449429155,0.0948578803057855
B0006,151,1.28980487732669,0.0729533859483913,0.0970917153562493
B0006,152,1.2635402021758837,0.0722998993167301,0.0972685161715672
B0006,153,1.2479761706842851,0.0763431463339071,0.104593793917714
B0006,154,1.2321202877943334,0.0754857475272783,0.1041567019889631
B0006,155,1.2271137666213534,0.074020498261262,0.0992152943663302
B0006,156,1.2217397581377356,0.074519020704208,0.097222414755428
B0006,157,1.211102678915174,0.0742401898235231,0.0980457597288729
B0006,158,1.2056159765131735,0.0755408955239052,0.1032519942992523
B0006,159,1.2008936262717274,0.0775855591124683,0.1047311376075346
B0006,160,1.1905903985558337,0.0791409953998212,0.1041059746959914
B0006,161,1.185179251041941,0.0733791162898153,0.1001243987004642
B0006,162,1.1796706818144624,0.0740063873774855,0.10058214210272
B0006,163,1.1745952836753917,0.0744573130487284,0.0977176529227598
B0006,164,1.15381833159625,0.0768002402725307,0.1050583889524579
B0006,165,1.1644009557372264,0.0777337947396853,0.1055258410926404
B0006,166,1.1587974947916069,0.0764975846096731,0.1066836025369429
B0006,167,1.1749748834769171,0.0742918120791737,0.1014577067356365
B0006,168,1.1856752327929356,0.0735893678798284,0.0999947402618141
