battery,discharge_cycle_number,capacity_ah,Re,Rct
B0018,80,1.44786609888914,0.0627245995271744,0.090046169627389
B0018,81,1.4527808777541982,0.0631972345620259,0.0872013762847039
B0018,82,1.4425356364492432,0.0631972345620259,0.0872013762847039
B0018,83,1.4392712877203313,0.0631972345620259,0.0872013762847039
B0018,84,1.4286475681888218,0.0633286451454753,0.0879797666852718
B0018,85,1.4249026750004896,0.0633286451454753,0.0879797666852718
B0018,86,1.4698115324524124,0.0643827606982796,0.0910814973658125
B0018,87,1.4525819651050202,0.0643827606982796,0.0910814973658125
B0018,88,1.442834198908794,0.0643827606982796,0.0910814973658125
B0018,89,1.428376058807949,0.0632262185222777,0.0876297004096254
B0018,90,1.4154547844370715,0.0632262185222777,0.0876297004096254
B0018,91,1.454576670077708,0.0627596460234384,0.0922488167541978
B0018,92,1.4283179548274056,0.0627596460234384,0.0922488167541978
B0018,93,1.4197026883204058,0.0627596460234384,0.0922488167541978
B0018,94,1.4155606630306516,0.0630642320115214,0.0887875504657166
B0018,95,1.405680035419228,0.0630642320115214,0.0887875504657166
B0018,96,1.4084461071166137,0.0654312939216661,0.0884263275530729
B0018,97,1.3968547782872414,0.0654312939216661,0.0884263275530729
B0018,98,1.3935670371440676,0.0654312939216661,0.0884263275530729
B0018,99,1.3893644292809475,0.0640350502034096,0.0916416933004205
B0018,100,1.378565141566671,0.0640350502034096,0.0916416933004205
B0018,101,1.384901110085747,0.0643168361931131,0.0868069025668704
B0018,102,1.3703251814242443,0.0643168361931131,0.0868069025668704
B0018,103,1.3733464385229082,0.0643168361931131,0.0868069025668704
B0018,104,1.3679487285504814,0.0654644342393943,0.0925002319045349
B0018,105,1.3567141087089647,0.0654644342393943,0.0925002319045349
B0018,106,1.4604310209194575,0.0654529706546391,0.0888408418585299
B0018,107,1.4500998937104097,0.0654529706546391,0.0888408418585299
B0018,108,1.4381406901824496,0.0654529706546391,0.0888408418585299
B0018,109,1.4283681980964316,0.0660567598197252,0.0902436427818111
B0018,110,1.4147874517552432,0.0660567598197252,0.0902436427818111
B0018,111,1.413889163393182,0.0655091497890936,0.089572346161732
B0018,112,1.3989331662177225,0.0655091497890936,0.089572346161732
B0018,113,1.3953322584033976,0.0655091497890936,0.089572346161732
B0018,114,1.390046129540245,0.0660246141591635,0.0893968694708912
B0018,115,1.3860271454209647,0.0660246141591635,0.0893968694708912
B0018,116,1.388215260193751,0.0652892568851771,0.0913916544478255
B0018,117,1.3761826562394497,0.0652892568851771,0.0913916544478255
B0018,118,1.3647168898640163,0.0652892568851771,0.0913916544478255
B0018,119,1.3589854739373584,0.0629732782106259,0.0879110001707879
B0018,120,1.34623087640088,0.0629732782106259,0.0879110001707879
B0018,121,1.4268427818454643,0.0651685236241181,0.0957073119737363
B0018,122,1.4064481483279665,0.0651685236241181,0.0957073119737363
B0018,123,1.3934907492075153,0.0651685236241181,0.0957073119737363
B0018,124,1.3882493512249316,0.0637387678424481,0.0911517651919058
B0018,125,1.3701878338420928,0.0637387678424481,0.0911517651919058
B0018,126,1.379695166560862,0.0652185637943141,0.0903487114950748
B0018,127,1.3686586323935683,0.0652185637943141,0.0903487114950748
B0018,128,1.3627371779096438,0.0652185637943141,0.0903487114950748
B0018,129,1.3634051133928071,0.0659045596348677,0.0920096535708447
B0018,130,1.3518646035305233,0.0659045596348677,0.0920096535708447
B0018,131,1.3547969729652622,0.0660685027151648,0.0889588507439178
B0018,132,1.341051440640485,0.0660685027151648,0.0889588507439178
